Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Malawi,MWI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00388037,0.0369159,0.0681935,0.099504,0.207291,0.439511,0.487491,0.734587,1.12593,1.80571,3.33569,4.78016,7.87638,10.9826,17.5936,21.4405,26.4105,30.1824,33.3982,34.5775,39.2152,41.722,43.9865,39.0058,47.7811,
Malaysia,MYS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0.067422,0.105381,0.160388,0.224879,0.480426,0.701946,1.0555,1.74505,2.86182,4.90573,7.23355,9.27524,9.94815,13.1943,22.082,31.1484,37.3961,45.0386,58.0017,76.0784,74.2835,87.3753,101.751,108.686,120.032,127.958,142.165,145.933,150.431,145.697,141.651,136.116,134.526,139.598,
North America,NAC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0.034728415673544,0.132259798805522,0.275875145737352,0.489500669125457,0.828501193529487,1.39181760085754,2.09776361505912,2.95033847663671,4.22792300340755,6.01988036763439,8.93147483750784,12.3582701661996,15.963611365277,19.7391457843123,24.4275309120103,30.0958484512481,37.8461676119529,44.1010199852782,48.2545387654886,54.1333022801304,61.6488689334238,67.4673493623032,75.1929449105059,80.8279542513017,84.143719699465,87.6692282229087,90.6204970250929,93.6864859382361,95.3065270088886,96.4154351294894,108.449738057011,115.447171299326,118.704471978791,119.366491805156,120.177146276987,120.50392274858,
Namibia,NAM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215006,0.399428,0.736146,1.1261,1.70082,4.56934,5.84535,8.10144,11.903,14.9965,23.157,30.8852,39.8836,51.483,78.4018,92.0334,101.753,97.8153,122.136,117.487,110.148,112.803,111.552,112.702,113.165,
New Caledonia,NCL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426813,1.03914,2.55823,6.26754,11.9609,22.989,30.6633,35.4796,42.3623,50.0006,56.7856,64.6022,72.4733,79.6425,83.8095,87.0957,88.4289,88.6236,91.0151,90.7974,96.0201,96.0201,96.0201,96.0201,96.0201,
Niger,NER,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000962842,0.0127919,0.020055,0.018144,0.0180915,0.472035,0.651211,1.31359,2.377,3.41488,6.12854,12.4427,16.4046,22.2827,27.7122,30.3202,37.8631,42.8083,44.7913,35.9415,40.6385,40.6385,40.6385,
Nigeria,NGA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00881104,0.0121565,0.0120428,0.0126504,0.0132208,0.017194,0.0209626,0.0245331,0.212499,1.22014,2.38776,6.75967,13.3849,22.6762,27.6039,41.917,48.2866,55.0764,58.4548,67.4392,74.0812,78.7735,83.2683,82.9974,75.9248,88.1842,88.1842,
Nicaragua,NIC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00726051,0.0478832,0.0945792,0.107559,0.156598,0.372863,0.886168,1.78119,3.19723,4.54557,8.81889,13.7676,20.5818,33.1937,44.7631,54.8397,58.2116,68.0323,81.7127,97.8136,112.313,115.061,116.726,122.867,128.114,115.096,88.4337,
Netherlands,NLD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0.0330716,0.104825,0.16482,0.223365,0.376631,0.527883,0.763383,1.09456,1.41472,2.0886,3.48465,6.5282,10.9674,21.2821,42.597,67.5303,76.1638,75.107,81.4767,90.869,96.7425,105.206,116.832,124.498,121.187,114.962,118.467,117.42,115.576,115.803,122.851,123.018,120.625,124.27,127.285,
Norway,NOR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0.0407419,0.268967,0.5691,0.943631,1.51874,2.08813,2.86673,3.6185,3.96702,4.63421,5.49068,6.5907,8.60369,13.5544,22.4709,28.7135,37.9336,46.5881,59.544,71.6545,79.4359,83.3696,88.8563,98.4023,102.636,104.193,106.743,109.226,110.933,114.601,115.705,115.633,112.06,111.584,109.905,109.115,107.993,107.174,107.174,
Nepal,NPL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233943,0.0427131,0.0709982,0.0884952,0.326412,0.459406,0.882969,4.43901,12.3904,15.7501,20.8227,34.041,49.3856,61.5381,79.3642,85.5622,101.855,117.815,130.629,139.446,139.446,
Nauru,NRU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45815,4.28653,4.70455,5.62219,7.04424,8.04543,9.57029,11.6088,14.6843,14.6843,14.6843,14.6843,14.6843,14.6843,,,,61.969,66.5343,67.0611,67.0611,67.0611,90.5326,94.5107,94.5805,94.5805,94.5805,
New Zealand,NZL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0724913,0.300049,0.859874,1.59203,2.09798,2.86026,4.03427,6.60175,9.93215,13.2568,15.0892,20.8775,36.5362,39.9585,58.5476,61.7934,64.6185,74.1832,85.3615,90.8359,100.429,107.99,108.712,107.779,109.082,110.15,105.477,111.658,121.356,130.922,136.111,134.932,134.932,
OECD members,OED,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0.002314779856238,0.006213951817764,0.009610090484935,0.013960247555558,0.029689239696361,0.069582220929607,0.131550726113694,0.22777743613864,0.38368926321803,0.642035710296948,0.95857733064439,1.36144955975739,1.89372472521565,2.69759928168579,4.26536083378276,6.75728918903527,10.5591702641119,14.9464616706923,21.395088806245,31.4179166747122,44.0961494866936,52.3364919303863,57.3873926635212,63.0102048659325,70.3052201974755,78.4039101423979,86.2530119654251,94.2272862295158,98.7223394677391,100.496952809837,101.904819336586,105.326982728356,107.97148232113,109.719123635375,113.542905117471,115.439931348984,117.280970130178,118.625637111989,119.772167511026,120.208420384396,
Oman,OMN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0.00347033,0.0478483,0.0715493,0.10196,0.120495,0.150649,0.193899,0.238041,0.271029,0.314231,0.36529,0.670645,2.3558,4.35195,5.36608,7.14294,14.0743,19.8299,24.8935,32.9697,53.0901,70.4453,94.0855,117.026,138.05,151.446,147.926,150.873,149.209,153.806,155.756,153.291,148.822,133.366,138.232,
Other small states,OSS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0.022812082294252,0.047078199366896,0.065289279312519,0.089695260004006,0.156831918327385,0.222315525813203,0.307301069096716,0.431099006341201,0.677321177632757,1.21181916215528,1.99269324866461,3.00996879919003,4.51859941333909,7.08845183664941,11.8056876295773,16.5230276541485,21.4596752268984,24.8129054941826,32.2584765618954,39.3083154666455,47.6167668319622,59.3341712586495,69.9114135692162,78.4918980668938,87.4751059686673,96.4414356475502,103.216072084463,110.339477619384,117.291116341058,119.993006454544,122.254575022985,120.472003528562,118.604319182484,120.987121515133,
Pakistan,PAK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185791,0.00767296,0.0118513,0.0136651,0.0204897,0.033095,0.0534263,0.103029,0.145425,0.191607,0.215319,0.50871,1.13577,1.57054,3.20615,7.96686,21.0377,37.4575,51.2789,53.7483,55.2799,59.3948,64.1559,66.787,69.5128,63.1307,67.0275,69.5148,72.5571,76.3769,
Panama,PAN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250332,0.82252,2.94896,7.83819,13.5431,15.3785,16.6978,21.5767,38.5381,52.5113,64.1116,87.1719,111.349,169.498,182.457,181.72,164.789,161.771,177.02,144.688,127.364,128.573,130.068,131.852,
Peru,PER,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00747573,0.0253082,0.093831,0.155074,0.218855,0.302657,0.811883,1.67314,2.89438,3.88566,4.81428,6.69154,8.5124,10.7055,14.8151,20.0363,32.4531,54.4144,73.3548,85.787,100.301,110.925,99.5977,100.065,105.948,112.356,119.424,123.76,123.76,123.76,
Philippines,PHL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054527,0.0861949,0.153768,0.252128,0.7077,1.34314,1.8398,2.32169,3.73396,8.27569,15.2614,18.9061,27.103,38.8805,40.2879,48.7764,64.1402,74.9348,81.7912,88.4889,98.5558,104.902,103.997,110.758,115.399,115.852,110.128,110.128,154.761,
Palau,PLW,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5172,19.8092,19.7513,30.59,42.7124,55.8044,62.377,69.6965,80.8243,87.0386,97.2279,101.925,108.442,134.407,134.407,134.407,134.407,134.407,
Papua New Guinea,PNG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429976,0.0708143,0.0995743,0.123492,0.146385,0.179091,0.245957,0.281198,0.760295,1.15475,1.50446,4.40625,12.5283,19.8403,26.1142,32.1191,35.4999,38.5189,42.2677,43.9085,45.7218,47.6177,47.6177,47.6177,
Poland,POL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00574644,0.0409881,0.101439,0.195015,0.563235,2.10716,4.99957,10.2585,17.4989,25.9662,36.1106,45.2664,60.1467,76.0156,95.8049,107.914,114.52,116.83,122.495,131.012,141.487,149.307,149.393,143.39,139.518,132.95,134.748,137.955,
Pre-demographic dividend,PRE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029609601374,0.002679963628161,0.00448911008764,0.008568974880242,0.01638814038735,0.030499307203195,0.066054020424254,0.13716533906262,0.354426114148934,0.80782298393861,1.57724547190438,2.67311938335525,4.85221006728017,8.2041744939921,14.7869698482019,21.6335191210156,31.6389901464739,37.6601500240102,44.6221002684833,51.4148379430538,56.9923765068984,63.0467841712299,68.0678521841321,71.5538048771007,69.0001239224343,69.4861578941683,73.295035364836,75.582145976138,
Puerto Rico,PRI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.118023,0.260045,0.343869,0.598533,0.972563,1.72957,2.7116,4.94798,8.04441,9.14883,10.1328,15.918,22.2367,35.9257,44.3605,44.945,46.7767,50.7393,54.8878,60.6782,67.2368,70.4979,75.4119,81.9586,87.3172,86.2331,88.05,92.9105,94.7797,99.0573,107.135,109.563,114.951,
"Korea, Dem. People’s Rep.",PRK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283527,1.75943,4.05295,6.85466,9.70738,11.1742,12.8654,14.2486,14.9824,14.9824,14.9824,
Portugal,PRT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281271,0.0656873,0.127067,0.374443,1.01334,1.7273,3.3776,6.54874,14.811,30.102,45.5552,64.7264,77.1413,83.4779,95.9068,100.957,108.934,115.969,127.468,132.598,111.232,115.235,116.701,113.217,114.494,114.181,112.985,112.072,114.342,115.636,116.463,
Paraguay,PRY,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337457,0.0744152,0.164163,0.330909,0.672309,1.68544,4.53264,8.35088,15.4195,21.1847,30.1343,31.4282,30.5215,32.3999,54.6715,78.2599,95.2224,91.1529,94.7637,103.08,105.796,108.341,110.694,110.813,110.499,108.755,106.953,106.953,
West Bank and Gaza,PSE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.219479,5.31558,7.44348,7.6729,12.4561,15.8633,22.4387,27.1926,34.0813,45.4813,64.1967,69.5231,73.9042,73.6175,72.2016,77.9614,80.1007,84.1798,89.4854,89.4854,
Pacific island small states,PSS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008494582745791,0.113466789411213,0.198133126897682,0.29489634597873,0.435473369868244,0.618783789705618,1.5088343591085,3.14920618350506,4.44606373319814,5.33087150246152,7.53640736825873,10.1441390666858,14.5444669471698,19.6862799483447,34.9637531795946,39.3795812148235,46.5770082017713,53.6799971059178,61.7873660796786,69.5935451557789,72.2666572117792,72.75878699016,79.8033679783989,85.6418845885585,86.2303236427714,86.6039758449676,84.9335388293375,
Post-demographic dividend,PST,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0.00257635003279,0.006934086558586,0.010751944611497,0.015659787604475,0.033495784477532,0.078881623055597,0.149235903503534,0.259495615007988,0.439482318182622,0.737285236222802,1.10031694579876,1.55916617486155,2.16190257173804,3.08928051671929,4.88605666581923,7.72184165085424,12.0344803645811,16.9095794992418,23.9278145149491,34.5185640880672,47.7717964793672,56.0621114253265,61.0619775961918,66.865174321632,74.0229887832255,82.2731228575279,90.7854365562466,98.6404735312673,102.50275223531,104.47916864746,105.18034355005,108.720336245898,111.161446990713,112.929886039637,117.503673589926,119.724465768699,121.618953489745,123.123379180718,123.708887013448,124.539126710519,
French Polynesia,PYF,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527351,1.223,2.39216,4.77609,9.28326,16.5776,27.4771,20.9863,23.7829,37.5012,46.3714,58.2353,66.5524,70.8723,78.5138,81.0231,83.2382,84.6107,90.0369,93.8971,98.2462,102.016,104.251,104.251,104.251,
Qatar,QAT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.800163,0.832456,0.85447,0.85527,2.27457,3.5971,5.50628,8.12148,11.9218,14.7882,20.3987,28.931,41.6159,55.2276,65.0884,82.8229,89.9348,103.757,99.5003,117.754,117.784,113.083,118.448,141.676,134.427,145.787,137.606,146.384,141.856,138.329,
Romania,ROU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00343983,0.0120048,0.0394866,0.0745428,0.887903,2.86207,6.07899,11.2886,17.4863,23.3859,32.4114,47.3419,62.3521,75.3074,96.985,117.478,121.62,118.993,115.161,112.916,113.795,114.394,116.034,115.678,113.972,116.246,117.075,
Russian Federation,RUS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000202709,0.00404671,0.00673974,0.0187018,0.0597231,0.150656,0.328222,0.507028,0.932935,2.22889,5.31472,12.1259,24.9878,51.1673,83.5235,105.07,119.498,139.284,160.507,165.661,141.787,144.496,151.256,152.788,156.767,157.718,156.187,157.431,164.388,
Rwanda,RWA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718102,0.146643,0.491575,0.789683,0.977696,1.52761,1.58137,2.52231,3.47439,6.84876,13.8866,24.8319,35.3486,43.1949,53.9424,61.8705,69.896,77.0478,76.4561,73.6103,78.8541,76.4915,
South Asia,SAS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026555050599,0.000888962061621,0.001384467531383,0.002577764016984,0.004446733814464,0.013590812495339,0.036587367175214,0.088251218838987,0.122632616887565,0.187830203122594,0.331476482124047,0.600388881566877,1.16409185625745,2.66994274246843,4.22322816224591,7.69918543602307,14.843836196646,22.1447377201301,31.6216766138653,43.57430546097,58.3941097987813,68.2268932402118,67.37274214093,69.7749611429793,73.5961402454039,76.0778466437797,83.6423732169039,86.7040465584012,86.7766547917164,85.6005215591781,
Saudi Arabia,SAU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0914821,0.0914045,0.091583,0.0895667,0.0876172,0.0858854,1.00209,1.71106,3.17096,4.14285,6.6584,11.9261,22.9667,32.232,39.6658,59.4729,80.4137,112.767,139.058,168.471,188.044,191.032,181.788,176.707,170.572,166.456,147.742,121.479,122.573,120.515,
Sudan,SDN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00733228,0.0123274,0.0271486,0.0399258,0.0687092,0.301712,0.539027,1.44859,2.80157,4.74969,11.8353,20.2039,28.6893,35.7356,52.3758,70.8809,76.4181,74.6047,73.192,71.8159,69.7844,70.1832,72.0079,77.112,
Senegal,SEN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00115825,0.00140389,0.0158423,0.0760277,0.294049,0.918399,2.55417,3.00725,5.38181,7.42234,10.3729,15.6004,26.2041,31.0668,44.8919,55.9501,65.8118,71.7585,85.5891,95.2936,101.446,102.614,101.287,102.199,104.451,109.721,
Singapore,SGP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376817,0.895217,1.71685,2.64115,3.75042,5.41471,6.89843,8.67847,11.8468,22.6164,28.3549,41.2366,68.1928,73.3749,80.7179,86.6264,95.535,102.788,108.774,129.386,134.319,138.622,143.916,148.078,150.249,154.721,146.658,147.226,149.651,146.844,145.707,156.378,
Solomon Islands,SLB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412276,0.0640167,0.0911987,0.173158,0.179681,0.272171,0.278922,0.228096,0.229427,0.237127,0.654252,1.27682,1.45507,2.21485,5.95995,9.70533,21.8808,50.7593,54.3368,56.5525,64.1644,70.4194,67.25,73.1608,73.8338,71.3795,
Sierra Leone,SLE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260439,0.565726,1.34924,2.17674,2.17674,2.17674,2.17674,12.9557,16.4471,18.4927,31.1738,32.5601,32.9232,58.2752,67.7882,78.8771,85.679,88.4699,88.4699,86.1336,
El Salvador,SLV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297242,0.0875237,0.239402,0.408968,0.698939,2.36495,8.74899,12.6297,14.4724,14.9077,19.1821,30.4223,39.8497,63.3551,100.517,113.356,122.875,124.523,133.903,138.652,143.501,146.039,147.572,151.621,148.37,146.913,146.913,
San Marino,SMR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.62582,5.15689,7.4271,9.02499,8.68124,8.84723,18.5544,35.292,52.8112,57.0042,59.4818,59.1695,59.0359,58.4845,58.5522,58.2111,80.1801,97.1865,97.9442,112.015,112.132,112.985,114.119,110.075,109.151,112.857,112.857,114.442,
Somalia,SOM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.901687,0.925248,1.05248,2.03761,4.93572,4.78613,5.10967,5.4151,5.50136,5.47036,5.38199,14.5439,18.0882,39.6748,40.9727,42.2984,46.8998,48.7964,48.7964,48.7964,
Serbia,SRB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1718,59.939,72.6414,92.8741,106.166,109.852,110.278,113.591,102.212,103.137,105.02,103.142,102.716,97.6459,97.5831,96.371,
Sub-Saharan Africa (excluding high income),SSA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000805201807537,0.00111740074797,0.001358625376179,0.002698612017707,0.009985483882592,0.06472245499831,0.101323815705117,0.177529553214082,0.332956515858446,0.604078013129386,0.981373225802726,1.69251412887531,2.45535363467923,3.53052848212726,4.89629479910591,7.28353593343137,11.8497740977711,17.309547134653,22.9891870811764,31.6459060664191,37.3747097317075,44.5605266133607,52.7421359224434,59.2356970026857,65.457558764833,70.1914602333309,75.4539088940633,73.4872959149484,72.7709946770451,76.0608239714289,78.5294287013417,
South Sudan,SSD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7756,18.31,22.7415,27.554,27.249,27.0539,24.925,25.5613,33.463,33.463,
Sub-Saharan Africa,SSF,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000803388437409,0.001546767545384,0.001833016690299,0.003233834492332,0.010694296674848,0.06559136800263,0.103134474539632,0.180821435173274,0.339566976835546,0.613283057536563,0.997745132942421,1.72024959771458,2.49602404546251,3.5800052814528,4.9585745674294,7.35217143768702,11.9236055314698,17.3883938907016,23.0767787901177,31.7316928914443,37.4573132131058,44.6424258307615,52.8219065666051,59.3255832055764,65.5410616288475,70.2796632599332,75.5431708183396,73.5819832603913,72.8677828790856,76.1590563601746,78.6235251288114,
Small states,SST,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0.014994117341224,0.030845890804385,0.043066039032122,0.059527127300868,0.115784326993206,0.174939772195413,0.264735893169604,0.390755324541402,0.624641249819342,1.10466235060927,1.71530869535666,2.51124466782584,3.69195408846236,5.97283054039593,11.0201617624884,16.1642748843298,22.5577143225268,27.6210376678346,35.6927330683657,43.1144039087438,53.1469898931097,65.0302552227755,74.8166531035593,82.9195835727738,90.5853058608431,96.4535531214752,101.225386744962,107.699261939881,113.308719773948,116.188764682761,118.968139024407,116.89115652197,115.122696778144,117.398056609178,
Sao Tome and Principe,STP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34286,3.2038,5.03782,7.59056,11.3953,18.0992,29.5413,45.9579,56.9548,62.3431,64.8458,65.246,65.6527,92.7489,87.6099,84.004,77.0561,77.0781,
Suriname,SUR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251852,0.317624,0.381803,0.539029,0.497181,1.30635,3.76033,8.71602,18.2551,22.471,34.5373,43.1088,46.607,63.3293,74.3377,127.07,146.032,98.4947,99.6904,105.141,158.709,167.693,134.216,142.839,139.505,130.605,139.987,
Slovak Republic,SVK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00224138,0.028842,0.0584416,0.110873,0.229096,0.532203,3.71234,8.62543,12.3029,23.0355,39.7654,54.1355,68.1275,79.1788,84.0971,90.6377,112.399,102.235,101.788,109.635,110.614,112.55,114.51,117.486,122.811,128.444,130.651,132.802,135.597,
Slovenia,SVN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260488,0.174533,0.32491,0.818509,1.37113,2.0721,4.71009,8.13159,31.767,61.1556,73.968,83.8958,87.4883,92.886,88.1831,90.8682,95.8399,101.574,103.276,103.847,105.716,108.909,110.686,112.522,113.65,115.02,117.664,118.674,120.846,
Sweden,SWE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0.244574,0.326985,0.435575,0.694376,0.873451,1.34288,2.05437,2.87072,4.09903,5.38321,6.58772,7.55174,8.85469,15.6963,22.7241,28.129,35.7318,46.3203,57.7701,71.7469,80.6717,89.1073,98.3194,97.7126,100.723,105.616,110.411,108.419,112.1,117.063,120.995,124.161,124.915,127.036,129.431,127.523,126.395,125.12,126.324,
